"","Concept","ID","Question","ChoiceNumber"
"8207","Bernie Sanders","34","Abraham Lincoln Barack Obama",1
"8208","Bernie Sanders","34","Abraham Lincoln Donald Trump",0
"8209","Bernie Sanders","34","Abraham Lincoln Elizabeth Warren",1
"8210","Bernie Sanders","34","Abraham Lincoln George W. Bush",0
"8211","Bernie Sanders","34","Abraham Lincoln Hillary Clinton",0
"8212","Bernie Sanders","34","Abraham Lincoln Joe Biden",1
"8213","Bernie Sanders","34","Abraham Lincoln Richard Nixon",0
"8214","Bernie Sanders","34","Abraham Lincoln Ronald Reagan",0
"8215","Bernie Sanders","34","Barack Obama Abraham Lincoln",0
"8216","Bernie Sanders","34","Barack Obama Donald Trump",0
"8217","Bernie Sanders","34","Barack Obama Elizabeth Warren",1
"8218","Bernie Sanders","34","Barack Obama George W. Bush",0
"8219","Bernie Sanders","34","Barack Obama Hillary Clinton",0
"8220","Bernie Sanders","34","Barack Obama Joe Biden",0
"8221","Bernie Sanders","34","Barack Obama Richard Nixon",0
"8222","Bernie Sanders","34","Barack Obama Ronald Reagan",0
"8223","Bernie Sanders","34","Donald Trump Abraham Lincoln",1
"8224","Bernie Sanders","34","Donald Trump Barack Obama",1
"8225","Bernie Sanders","34","Donald Trump Elizabeth Warren",1
"8226","Bernie Sanders","34","Donald Trump George W. Bush",0
"8227","Bernie Sanders","34","Donald Trump Hillary Clinton",1
"8228","Bernie Sanders","34","Donald Trump Joe Biden",1
"8229","Bernie Sanders","34","Donald Trump Richard Nixon",0
"8230","Bernie Sanders","34","Donald Trump Ronald Reagan",1
"8231","Bernie Sanders","34","Elizabeth Warren Abraham Lincoln",0
"8232","Bernie Sanders","34","Elizabeth Warren Barack Obama",0
"8233","Bernie Sanders","34","Elizabeth Warren Donald Trump",0
"8234","Bernie Sanders","34","Elizabeth Warren George W. Bush",0
"8235","Bernie Sanders","34","Elizabeth Warren Hillary Clinton",0
"8236","Bernie Sanders","34","Elizabeth Warren Joe Biden",0
"8237","Bernie Sanders","34","Elizabeth Warren Richard Nixon",0
"8238","Bernie Sanders","34","Elizabeth Warren Ronald Reagan",0
"8239","Bernie Sanders","34","George W. Bush Abraham Lincoln",1
"8240","Bernie Sanders","34","George W. Bush Barack Obama",1
"8241","Bernie Sanders","34","George W. Bush Donald Trump",1
"8242","Bernie Sanders","34","George W. Bush Elizabeth Warren",1
"8243","Bernie Sanders","34","George W. Bush Hillary Clinton",1
"8244","Bernie Sanders","34","George W. Bush Joe Biden",1
"8245","Bernie Sanders","34","George W. Bush Richard Nixon",1
"8246","Bernie Sanders","34","George W. Bush Ronald Reagan",1
"8247","Bernie Sanders","34","Hillary Clinton Abraham Lincoln",1
"8248","Bernie Sanders","34","Hillary Clinton Barack Obama",1
"8249","Bernie Sanders","34","Hillary Clinton Donald Trump",0
"8250","Bernie Sanders","34","Hillary Clinton Elizabeth Warren",1
"8251","Bernie Sanders","34","Hillary Clinton George W. Bush",0
"8252","Bernie Sanders","34","Hillary Clinton Joe Biden",1
"8253","Bernie Sanders","34","Hillary Clinton Richard Nixon",0
"8254","Bernie Sanders","34","Hillary Clinton Ronald Reagan",0
"8255","Bernie Sanders","34","Joe Biden Abraham Lincoln",0
"8256","Bernie Sanders","34","Joe Biden Barack Obama",1
"8257","Bernie Sanders","34","Joe Biden Donald Trump",0
"8258","Bernie Sanders","34","Joe Biden Elizabeth Warren",1
"8259","Bernie Sanders","34","Joe Biden George W. Bush",0
"8260","Bernie Sanders","34","Joe Biden Hillary Clinton",0
"8261","Bernie Sanders","34","Joe Biden Richard Nixon",0
"8262","Bernie Sanders","34","Joe Biden Ronald Reagan",0
"8263","Bernie Sanders","34","Richard Nixon Abraham Lincoln",1
"8264","Bernie Sanders","34","Richard Nixon Barack Obama",1
"8265","Bernie Sanders","34","Richard Nixon Donald Trump",1
"8266","Bernie Sanders","34","Richard Nixon Elizabeth Warren",1
"8267","Bernie Sanders","34","Richard Nixon George W. Bush",0
"8268","Bernie Sanders","34","Richard Nixon Hillary Clinton",1
"8269","Bernie Sanders","34","Richard Nixon Joe Biden",1
"8270","Bernie Sanders","34","Richard Nixon Ronald Reagan",0
"8271","Bernie Sanders","34","Ronald Reagan Abraham Lincoln",1
"8272","Bernie Sanders","34","Ronald Reagan Barack Obama",1
"8273","Bernie Sanders","34","Ronald Reagan Donald Trump",1
"8274","Bernie Sanders","34","Ronald Reagan Elizabeth Warren",1
"8275","Bernie Sanders","34","Ronald Reagan George W. Bush",0
"8276","Bernie Sanders","34","Ronald Reagan Hillary Clinton",1
"8277","Bernie Sanders","34","Ronald Reagan Joe Biden",1
"8278","Bernie Sanders","34","Ronald Reagan Richard Nixon",0
"8279","Donald Trump","34","Abraham Lincoln Barack Obama",0
"8280","Donald Trump","34","Abraham Lincoln Bernie Sanders",0
"8281","Donald Trump","34","Abraham Lincoln Elizabeth Warren",0
"8282","Donald Trump","34","Abraham Lincoln George W. Bush",1
"8283","Donald Trump","34","Abraham Lincoln Hillary Clinton",0
"8284","Donald Trump","34","Abraham Lincoln Joe Biden",0
"8285","Donald Trump","34","Abraham Lincoln Richard Nixon",1
"8286","Donald Trump","34","Abraham Lincoln Ronald Reagan",1
"8287","Donald Trump","34","Barack Obama Abraham Lincoln",0
"8288","Donald Trump","34","Barack Obama Bernie Sanders",0
"8289","Donald Trump","34","Barack Obama Elizabeth Warren",0
"8290","Donald Trump","34","Barack Obama George W. Bush",0
"8291","Donald Trump","34","Barack Obama Hillary Clinton",0
"8292","Donald Trump","34","Barack Obama Joe Biden",1
"8293","Donald Trump","34","Barack Obama Richard Nixon",0
"8294","Donald Trump","34","Barack Obama Ronald Reagan",1
"8295","Donald Trump","34","Bernie Sanders Abraham Lincoln",1
"8296","Donald Trump","34","Bernie Sanders Barack Obama",0
"8297","Donald Trump","34","Bernie Sanders Elizabeth Warren",0
"8298","Donald Trump","34","Bernie Sanders George W. Bush",0
"8299","Donald Trump","34","Bernie Sanders Hillary Clinton",0
"8300","Donald Trump","34","Bernie Sanders Joe Biden",1
"8301","Donald Trump","34","Bernie Sanders Richard Nixon",1
"8302","Donald Trump","34","Bernie Sanders Ronald Reagan",1
"8303","Donald Trump","34","Elizabeth Warren Abraham Lincoln",1
"8304","Donald Trump","34","Elizabeth Warren Barack Obama",1
"8305","Donald Trump","34","Elizabeth Warren Bernie Sanders",1
"8306","Donald Trump","34","Elizabeth Warren George W. Bush",1
"8307","Donald Trump","34","Elizabeth Warren Hillary Clinton",1
"8308","Donald Trump","34","Elizabeth Warren Joe Biden",1
"8309","Donald Trump","34","Elizabeth Warren Richard Nixon",1
"8310","Donald Trump","34","Elizabeth Warren Ronald Reagan",1
"8311","Donald Trump","34","George W. Bush Abraham Lincoln",1
"8312","Donald Trump","34","George W. Bush Barack Obama",0
"8313","Donald Trump","34","George W. Bush Bernie Sanders",1
"8314","Donald Trump","34","George W. Bush Elizabeth Warren",0
"8315","Donald Trump","34","George W. Bush Hillary Clinton",0
"8316","Donald Trump","34","George W. Bush Joe Biden",1
"8317","Donald Trump","34","George W. Bush Richard Nixon",0
"8318","Donald Trump","34","George W. Bush Ronald Reagan",0
"8319","Donald Trump","34","Hillary Clinton Abraham Lincoln",1
"8320","Donald Trump","34","Hillary Clinton Barack Obama",1
"8321","Donald Trump","34","Hillary Clinton Bernie Sanders",1
"8322","Donald Trump","34","Hillary Clinton Elizabeth Warren",0
"8323","Donald Trump","34","Hillary Clinton George W. Bush",1
"8324","Donald Trump","34","Hillary Clinton Joe Biden",1
"8325","Donald Trump","34","Hillary Clinton Richard Nixon",1
"8326","Donald Trump","34","Hillary Clinton Ronald Reagan",1
"8327","Donald Trump","34","Joe Biden Abraham Lincoln",1
"8328","Donald Trump","34","Joe Biden Barack Obama",1
"8329","Donald Trump","34","Joe Biden Bernie Sanders",0
"8330","Donald Trump","34","Joe Biden Elizabeth Warren",0
"8331","Donald Trump","34","Joe Biden George W. Bush",0
"8332","Donald Trump","34","Joe Biden Hillary Clinton",0
"8333","Donald Trump","34","Joe Biden Richard Nixon",1
"8334","Donald Trump","34","Joe Biden Ronald Reagan",1
"8335","Donald Trump","34","Richard Nixon Abraham Lincoln",0
"8336","Donald Trump","34","Richard Nixon Barack Obama",0
"8337","Donald Trump","34","Richard Nixon Bernie Sanders",1
"8338","Donald Trump","34","Richard Nixon Elizabeth Warren",0
"8339","Donald Trump","34","Richard Nixon George W. Bush",1
"8340","Donald Trump","34","Richard Nixon Hillary Clinton",0
"8341","Donald Trump","34","Richard Nixon Joe Biden",1
"8342","Donald Trump","34","Richard Nixon Ronald Reagan",0
"8343","Donald Trump","34","Ronald Reagan Abraham Lincoln",0
"8344","Donald Trump","34","Ronald Reagan Barack Obama",0
"8345","Donald Trump","34","Ronald Reagan Bernie Sanders",0
"8346","Donald Trump","34","Ronald Reagan Elizabeth Warren",0
"8347","Donald Trump","34","Ronald Reagan George W. Bush",0
"8348","Donald Trump","34","Ronald Reagan Hillary Clinton",0
"8349","Donald Trump","34","Ronald Reagan Joe Biden",0
"8350","Donald Trump","34","Ronald Reagan Richard Nixon",0
"8351","Abraham Lincoln","35","Barack Obama Bernie Sanders",0
"8352","Abraham Lincoln","35","Barack Obama Donald Trump",0
"8353","Abraham Lincoln","35","Barack Obama Elizabeth Warren",0
"8354","Abraham Lincoln","35","Barack Obama George W. Bush",0
"8355","Abraham Lincoln","35","Barack Obama Hillary Clinton",0
"8356","Abraham Lincoln","35","Barack Obama Joe Biden",0
"8357","Abraham Lincoln","35","Barack Obama Richard Nixon",0
"8358","Abraham Lincoln","35","Barack Obama Ronald Reagan",0
"8359","Abraham Lincoln","35","Bernie Sanders Barack Obama",1
"8360","Abraham Lincoln","35","Bernie Sanders Donald Trump",0
"8361","Abraham Lincoln","35","Bernie Sanders Elizabeth Warren",1
"8362","Abraham Lincoln","35","Bernie Sanders George W. Bush",0
"8363","Abraham Lincoln","35","Bernie Sanders Hillary Clinton",0
"8364","Abraham Lincoln","35","Bernie Sanders Joe Biden",1
"8365","Abraham Lincoln","35","Bernie Sanders Richard Nixon",0
"8366","Abraham Lincoln","35","Bernie Sanders Ronald Reagan",0
"8367","Abraham Lincoln","35","Donald Trump Barack Obama",1
"8368","Abraham Lincoln","35","Donald Trump Bernie Sanders",1
"8369","Abraham Lincoln","35","Donald Trump Elizabeth Warren",1
"8370","Abraham Lincoln","35","Donald Trump George W. Bush",0
"8371","Abraham Lincoln","35","Donald Trump Hillary Clinton",1
"8372","Abraham Lincoln","35","Donald Trump Joe Biden",1
"8373","Abraham Lincoln","35","Donald Trump Richard Nixon",0
"8374","Abraham Lincoln","35","Donald Trump Ronald Reagan",1
"8375","Abraham Lincoln","35","Elizabeth Warren Barack Obama",1
"8376","Abraham Lincoln","35","Elizabeth Warren Bernie Sanders",1
"8377","Abraham Lincoln","35","Elizabeth Warren Donald Trump",0
"8378","Abraham Lincoln","35","Elizabeth Warren George W. Bush",0
"8379","Abraham Lincoln","35","Elizabeth Warren Hillary Clinton",0
"8380","Abraham Lincoln","35","Elizabeth Warren Joe Biden",0
"8381","Abraham Lincoln","35","Elizabeth Warren Richard Nixon",0
"8382","Abraham Lincoln","35","Elizabeth Warren Ronald Reagan",0
"8383","Abraham Lincoln","35","George W. Bush Barack Obama",1
"8384","Abraham Lincoln","35","George W. Bush Bernie Sanders",1
"8385","Abraham Lincoln","35","George W. Bush Donald Trump",1
"8386","Abraham Lincoln","35","George W. Bush Elizabeth Warren",1
"8387","Abraham Lincoln","35","George W. Bush Hillary Clinton",1
"8388","Abraham Lincoln","35","George W. Bush Joe Biden",1
"8389","Abraham Lincoln","35","George W. Bush Richard Nixon",0
"8390","Abraham Lincoln","35","George W. Bush Ronald Reagan",1
"8391","Abraham Lincoln","35","Hillary Clinton Barack Obama",1
"8392","Abraham Lincoln","35","Hillary Clinton Bernie Sanders",0
"8393","Abraham Lincoln","35","Hillary Clinton Donald Trump",0
"8394","Abraham Lincoln","35","Hillary Clinton Elizabeth Warren",1
"8395","Abraham Lincoln","35","Hillary Clinton George W. Bush",0
"8396","Abraham Lincoln","35","Hillary Clinton Joe Biden",1
"8397","Abraham Lincoln","35","Hillary Clinton Richard Nixon",0
"8398","Abraham Lincoln","35","Hillary Clinton Ronald Reagan",1
"8399","Abraham Lincoln","35","Joe Biden Barack Obama",1
"8400","Abraham Lincoln","35","Joe Biden Bernie Sanders",0
"8401","Abraham Lincoln","35","Joe Biden Donald Trump",0
"8402","Abraham Lincoln","35","Joe Biden Elizabeth Warren",0
"8403","Abraham Lincoln","35","Joe Biden George W. Bush",0
"8404","Abraham Lincoln","35","Joe Biden Hillary Clinton",0
"8405","Abraham Lincoln","35","Joe Biden Richard Nixon",0
"8406","Abraham Lincoln","35","Joe Biden Ronald Reagan",0
"8407","Abraham Lincoln","35","Richard Nixon Barack Obama",1
"8408","Abraham Lincoln","35","Richard Nixon Bernie Sanders",1
"8409","Abraham Lincoln","35","Richard Nixon Donald Trump",0
"8410","Abraham Lincoln","35","Richard Nixon Elizabeth Warren",0
"8411","Abraham Lincoln","35","Richard Nixon George W. Bush",0
"8412","Abraham Lincoln","35","Richard Nixon Hillary Clinton",0
"8413","Abraham Lincoln","35","Richard Nixon Joe Biden",1
"8414","Abraham Lincoln","35","Richard Nixon Ronald Reagan",0
"8415","Abraham Lincoln","35","Ronald Reagan Barack Obama",1
"8416","Abraham Lincoln","35","Ronald Reagan Bernie Sanders",0
"8417","Abraham Lincoln","35","Ronald Reagan Donald Trump",0
"8418","Abraham Lincoln","35","Ronald Reagan Elizabeth Warren",1
"8419","Abraham Lincoln","35","Ronald Reagan George W. Bush",0
"8420","Abraham Lincoln","35","Ronald Reagan Hillary Clinton",0
"8421","Abraham Lincoln","35","Ronald Reagan Joe Biden",1
"8422","Abraham Lincoln","35","Ronald Reagan Richard Nixon",0
"8423","Barack Obama","35","Abraham Lincoln Bernie Sanders",0
"8424","Barack Obama","35","Abraham Lincoln Donald Trump",0
"8425","Barack Obama","35","Abraham Lincoln Elizabeth Warren",1
"8426","Barack Obama","35","Abraham Lincoln George W. Bush",0
"8427","Barack Obama","35","Abraham Lincoln Hillary Clinton",0
"8428","Barack Obama","35","Abraham Lincoln Joe Biden",1
"8429","Barack Obama","35","Abraham Lincoln Richard Nixon",0
"8430","Barack Obama","35","Abraham Lincoln Ronald Reagan",0
"8431","Barack Obama","35","Bernie Sanders Abraham Lincoln",0
"8432","Barack Obama","35","Bernie Sanders Donald Trump",0
"8433","Barack Obama","35","Bernie Sanders Elizabeth Warren",0
"8434","Barack Obama","35","Bernie Sanders George W. Bush",0
"8435","Barack Obama","35","Bernie Sanders Hillary Clinton",1
"8436","Barack Obama","35","Bernie Sanders Joe Biden",1
"8437","Barack Obama","35","Bernie Sanders Richard Nixon",0
"8438","Barack Obama","35","Bernie Sanders Ronald Reagan",0
"8439","Barack Obama","35","Donald Trump Abraham Lincoln",1
"8440","Barack Obama","35","Donald Trump Bernie Sanders",1
"8441","Barack Obama","35","Donald Trump Elizabeth Warren",1
"8442","Barack Obama","35","Donald Trump George W. Bush",1
"8443","Barack Obama","35","Donald Trump Hillary Clinton",1
"8444","Barack Obama","35","Donald Trump Joe Biden",1
"8445","Barack Obama","35","Donald Trump Richard Nixon",1
"8446","Barack Obama","35","Donald Trump Ronald Reagan",1
"8447","Barack Obama","35","Elizabeth Warren Abraham Lincoln",1
"8448","Barack Obama","35","Elizabeth Warren Bernie Sanders",1
"8449","Barack Obama","35","Elizabeth Warren Donald Trump",0
"8450","Barack Obama","35","Elizabeth Warren George W. Bush",0
"8451","Barack Obama","35","Elizabeth Warren Hillary Clinton",1
"8452","Barack Obama","35","Elizabeth Warren Joe Biden",1
"8453","Barack Obama","35","Elizabeth Warren Richard Nixon",0
"8454","Barack Obama","35","Elizabeth Warren Ronald Reagan",0
"8455","Barack Obama","35","George W. Bush Abraham Lincoln",1
"8456","Barack Obama","35","George W. Bush Bernie Sanders",1
"8457","Barack Obama","35","George W. Bush Donald Trump",1
"8458","Barack Obama","35","George W. Bush Elizabeth Warren",1
"8459","Barack Obama","35","George W. Bush Hillary Clinton",1
"8460","Barack Obama","35","George W. Bush Joe Biden",1
"8461","Barack Obama","35","George W. Bush Richard Nixon",0
"8462","Barack Obama","35","George W. Bush Ronald Reagan",0
"8463","Barack Obama","35","Hillary Clinton Abraham Lincoln",1
"8464","Barack Obama","35","Hillary Clinton Bernie Sanders",1
"8465","Barack Obama","35","Hillary Clinton Donald Trump",0
"8466","Barack Obama","35","Hillary Clinton Elizabeth Warren",0
"8467","Barack Obama","35","Hillary Clinton George W. Bush",0
"8468","Barack Obama","35","Hillary Clinton Joe Biden",1
"8469","Barack Obama","35","Hillary Clinton Richard Nixon",0
"8470","Barack Obama","35","Hillary Clinton Ronald Reagan",0
"8471","Barack Obama","35","Joe Biden Abraham Lincoln",0
"8472","Barack Obama","35","Joe Biden Bernie Sanders",0
"8473","Barack Obama","35","Joe Biden Donald Trump",0
"8474","Barack Obama","35","Joe Biden Elizabeth Warren",0
"8475","Barack Obama","35","Joe Biden George W. Bush",0
"8476","Barack Obama","35","Joe Biden Hillary Clinton",0
"8477","Barack Obama","35","Joe Biden Richard Nixon",0
"8478","Barack Obama","35","Joe Biden Ronald Reagan",0
"8479","Barack Obama","35","Richard Nixon Abraham Lincoln",1
"8480","Barack Obama","35","Richard Nixon Bernie Sanders",1
"8481","Barack Obama","35","Richard Nixon Donald Trump",0
"8482","Barack Obama","35","Richard Nixon Elizabeth Warren",1
"8483","Barack Obama","35","Richard Nixon George W. Bush",1
"8484","Barack Obama","35","Richard Nixon Hillary Clinton",1
"8485","Barack Obama","35","Richard Nixon Joe Biden",1
"8486","Barack Obama","35","Richard Nixon Ronald Reagan",1
"8487","Barack Obama","35","Ronald Reagan Abraham Lincoln",1
"8488","Barack Obama","35","Ronald Reagan Bernie Sanders",1
"8489","Barack Obama","35","Ronald Reagan Donald Trump",1
"8490","Barack Obama","35","Ronald Reagan Elizabeth Warren",1
"8491","Barack Obama","35","Ronald Reagan George W. Bush",0
"8492","Barack Obama","35","Ronald Reagan Hillary Clinton",1
"8493","Barack Obama","35","Ronald Reagan Joe Biden",1
"8494","Barack Obama","35","Ronald Reagan Richard Nixon",0
"8495","Bernie Sanders","35","Abraham Lincoln Barack Obama",1
"8496","Bernie Sanders","35","Abraham Lincoln Donald Trump",0
"8497","Bernie Sanders","35","Abraham Lincoln Elizabeth Warren",1
"8498","Bernie Sanders","35","Abraham Lincoln George W. Bush",0
"8499","Bernie Sanders","35","Abraham Lincoln Hillary Clinton",0
"8500","Bernie Sanders","35","Abraham Lincoln Joe Biden",1
"8501","Bernie Sanders","35","Abraham Lincoln Richard Nixon",0
"8502","Bernie Sanders","35","Abraham Lincoln Ronald Reagan",0
"8503","Bernie Sanders","35","Barack Obama Abraham Lincoln",0
"8504","Bernie Sanders","35","Barack Obama Donald Trump",0
"8505","Bernie Sanders","35","Barack Obama Elizabeth Warren",1
"8506","Bernie Sanders","35","Barack Obama George W. Bush",0
"8507","Bernie Sanders","35","Barack Obama Hillary Clinton",0
"8508","Bernie Sanders","35","Barack Obama Joe Biden",0
