subject,condition,category,target,choice1,choice2,response1,response2
64,none,politicians,Richard Nixon,Hillary Clinton,Bernie Sanders,hillary clinton,hillary clinton
64,none,politicians,Richard Nixon,Hillary Clinton,Donald Trump,donald trump,donald trump
64,none,politicians,Richard Nixon,Hillary Clinton,Elizabeth Warren,hillary clinton,hillary clinton
64,none,politicians,Richard Nixon,Hillary Clinton,George W. Bush,george w. bush,george w. bush
64,none,politicians,Richard Nixon,Hillary Clinton,Joe Biden,joe biden,joe biden
64,none,politicians,Richard Nixon,Hillary Clinton,Ronald Reagan,hillary clinton,ronald reagan
64,none,politicians,Richard Nixon,Joe Biden,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Richard Nixon,Joe Biden,Barack Obama,joe biden,barack obama
64,none,politicians,Richard Nixon,Joe Biden,Bernie Sanders,joe biden,joe biden
64,none,politicians,Richard Nixon,Joe Biden,Donald Trump,donald trump,donald trump
64,none,politicians,Richard Nixon,Joe Biden,Elizabeth Warren,joe biden,joe biden
64,none,politicians,Richard Nixon,Joe Biden,George W. Bush,joe biden,george w. bush
64,none,politicians,Richard Nixon,Joe Biden,Hillary Clinton,hillary clinton,joe biden
64,none,politicians,Richard Nixon,Joe Biden,Ronald Reagan,ronald reagan,ronald reagan
64,none,politicians,Richard Nixon,Ronald Reagan,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Richard Nixon,Ronald Reagan,Barack Obama,ronald reagan,barack obama
64,none,politicians,Richard Nixon,Ronald Reagan,Bernie Sanders,bernie sanders,ronald reagan
64,none,politicians,Richard Nixon,Ronald Reagan,Donald Trump,donald trump,donald trump
64,none,politicians,Richard Nixon,Ronald Reagan,Elizabeth Warren,elizabeth warren,ronald reagan
64,none,politicians,Richard Nixon,Ronald Reagan,George W. Bush,ronald reagan,george w. bush
64,none,politicians,Richard Nixon,Ronald Reagan,Hillary Clinton,ronald reagan,ronald reagan
64,none,politicians,Richard Nixon,Ronald Reagan,Joe Biden,joe biden,joe biden
64,none,politicians,Ronald Reagan,Abraham Lincoln,Barack Obama,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Abraham Lincoln,Bernie Sanders,bernie sanders,abraham lincoln
64,none,politicians,Ronald Reagan,Abraham Lincoln,Donald Trump,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Abraham Lincoln,Elizabeth Warren,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Abraham Lincoln,George W. Bush,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Abraham Lincoln,Hillary Clinton,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Abraham Lincoln,Joe Biden,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Abraham Lincoln,Richard Nixon,abraham lincoln,richard nixon
64,none,politicians,Ronald Reagan,Barack Obama,Abraham Lincoln,barack obama,abraham lincoln
64,none,politicians,Ronald Reagan,Barack Obama,Bernie Sanders,barack obama,barack obama
64,none,politicians,Ronald Reagan,Barack Obama,Donald Trump,donald trump,donald trump
64,none,politicians,Ronald Reagan,Barack Obama,Elizabeth Warren,barack obama,barack obama
64,none,politicians,Ronald Reagan,Barack Obama,George W. Bush,george w. bush,george w. bush
64,none,politicians,Ronald Reagan,Barack Obama,Hillary Clinton,barack obama,barack obama
64,none,politicians,Ronald Reagan,Barack Obama,Joe Biden,barack obama,barack obama
64,none,politicians,Ronald Reagan,Barack Obama,Richard Nixon,barack obama,barack obama
64,none,politicians,Ronald Reagan,Bernie Sanders,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Bernie Sanders,Barack Obama,barack obama,barack obama
64,none,politicians,Ronald Reagan,Bernie Sanders,Donald Trump,donald trump,donald trump
64,none,politicians,Ronald Reagan,Bernie Sanders,Elizabeth Warren,bernie sanders,bernie sanders
64,none,politicians,Ronald Reagan,Bernie Sanders,George W. Bush,george w. bush,george w. bush
64,none,politicians,Ronald Reagan,Bernie Sanders,Hillary Clinton,hillary clinton,bernie sanders
64,none,politicians,Ronald Reagan,Bernie Sanders,Joe Biden,joe biden,joe biden
64,none,politicians,Ronald Reagan,Bernie Sanders,Richard Nixon,richard nixon,bernie sanders
64,none,politicians,Ronald Reagan,Donald Trump,Abraham Lincoln,abraham lincoln,donald trump
64,none,politicians,Ronald Reagan,Donald Trump,Barack Obama,donald trump,donald trump
64,none,politicians,Ronald Reagan,Donald Trump,Bernie Sanders,donald trump,donald trump
64,none,politicians,Ronald Reagan,Donald Trump,Elizabeth Warren,donald trump,donald trump
64,none,politicians,Ronald Reagan,Donald Trump,George W. Bush,donald trump,donald trump
64,none,politicians,Ronald Reagan,Donald Trump,Hillary Clinton,donald trump,donald trump
64,none,politicians,Ronald Reagan,Donald Trump,Joe Biden,donald trump,donald trump
64,none,politicians,Ronald Reagan,Donald Trump,Richard Nixon,donald trump,donald trump
64,none,politicians,Ronald Reagan,Elizabeth Warren,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Elizabeth Warren,Barack Obama,barack obama,barack obama
64,none,politicians,Ronald Reagan,Elizabeth Warren,Bernie Sanders,bernie sanders,elizabeth warren
64,none,politicians,Ronald Reagan,Elizabeth Warren,Donald Trump,donald trump,donald trump
64,none,politicians,Ronald Reagan,Elizabeth Warren,George W. Bush,george w. bush,george w. bush
64,none,politicians,Ronald Reagan,Elizabeth Warren,Hillary Clinton,elizabeth warren,hillary clinton
64,none,politicians,Ronald Reagan,Elizabeth Warren,Joe Biden,joe biden,joe biden
64,none,politicians,Ronald Reagan,Elizabeth Warren,Richard Nixon,richard nixon,richard nixon
64,none,politicians,Ronald Reagan,George W. Bush,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,George W. Bush,Barack Obama,barack obama,george w. bush
64,none,politicians,Ronald Reagan,George W. Bush,Bernie Sanders,bernie sanders,george w. bush
64,none,politicians,Ronald Reagan,George W. Bush,Donald Trump,donald trump,donald trump
64,none,politicians,Ronald Reagan,George W. Bush,Elizabeth Warren,elizabeth warren,george w. bush
64,none,politicians,Ronald Reagan,George W. Bush,Hillary Clinton,george w. bush,george w. bush
64,none,politicians,Ronald Reagan,George W. Bush,Joe Biden,george w. bush,george w. bush
64,none,politicians,Ronald Reagan,George W. Bush,Richard Nixon,george w. bush,george w. bush
64,none,politicians,Ronald Reagan,Hillary Clinton,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Hillary Clinton,Barack Obama,barack obama,barack obama
64,none,politicians,Ronald Reagan,Hillary Clinton,Bernie Sanders,bernie sanders,bernie sanders
64,none,politicians,Ronald Reagan,Hillary Clinton,Donald Trump,donald trump,donald trump
64,none,politicians,Ronald Reagan,Hillary Clinton,Elizabeth Warren,hillary clinton,elizabeth warren
64,none,politicians,Ronald Reagan,Hillary Clinton,George W. Bush,george w. bush,george w. bush
64,none,politicians,Ronald Reagan,Hillary Clinton,Joe Biden,joe biden,joe biden
64,none,politicians,Ronald Reagan,Hillary Clinton,Richard Nixon,richard nixon,richard nixon
64,none,politicians,Ronald Reagan,Joe Biden,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Ronald Reagan,Joe Biden,Barack Obama,barack obama,barack obama
64,none,politicians,Ronald Reagan,Joe Biden,Bernie Sanders,joe biden,joe biden
64,none,politicians,Ronald Reagan,Joe Biden,Donald Trump,donald trump,donald trump
64,none,politicians,Ronald Reagan,Joe Biden,Elizabeth Warren,joe biden,joe biden
64,none,politicians,Ronald Reagan,Joe Biden,George W. Bush,george w. bush,george w. bush
64,none,politicians,Ronald Reagan,Joe Biden,Hillary Clinton,joe biden,joe biden
64,none,politicians,Ronald Reagan,Joe Biden,Richard Nixon,richard nixon,richard nixon
64,none,politicians,Ronald Reagan,Richard Nixon,Abraham Lincoln,richard nixon,abraham lincoln
64,none,politicians,Ronald Reagan,Richard Nixon,Barack Obama,barack obama,barack obama
64,none,politicians,Ronald Reagan,Richard Nixon,Bernie Sanders,richard nixon,richard nixon
64,none,politicians,Ronald Reagan,Richard Nixon,Donald Trump,donald trump,donald trump
64,none,politicians,Ronald Reagan,Richard Nixon,Elizabeth Warren,elizabeth warren,richard nixon
64,none,politicians,Ronald Reagan,Richard Nixon,George W. Bush,george w. bush,george w. bush
64,none,politicians,Ronald Reagan,Richard Nixon,Hillary Clinton,richard nixon,richard nixon
64,none,politicians,Ronald Reagan,Richard Nixon,Joe Biden,richard nixon,richard nixon
64,none,politicians,Donald Trump,Abraham Lincoln,Barack Obama,barack obama,barack obama
64,none,politicians,Donald Trump,Abraham Lincoln,Bernie Sanders,abraham lincoln,bernie sanders
64,none,politicians,Donald Trump,Abraham Lincoln,Elizabeth Warren,abraham lincoln,abraham lincoln
64,none,politicians,Donald Trump,Abraham Lincoln,George W. Bush,george w. bush,george w. bush
64,none,politicians,Donald Trump,Abraham Lincoln,Hillary Clinton,abraham lincoln,abraham lincoln
64,none,politicians,Donald Trump,Abraham Lincoln,Joe Biden,abraham lincoln,abraham lincoln
64,none,politicians,Donald Trump,Abraham Lincoln,Richard Nixon,richard nixon,richard nixon
64,none,politicians,Donald Trump,Abraham Lincoln,Ronald Reagan,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,Barack Obama,Abraham Lincoln,barack obama,abraham lincoln
64,none,politicians,Donald Trump,Barack Obama,Bernie Sanders,barack obama,bernie sanders
64,none,politicians,Donald Trump,Barack Obama,Elizabeth Warren,barack obama,barack obama
64,none,politicians,Donald Trump,Barack Obama,George W. Bush,barack obama,george w. bush
64,none,politicians,Donald Trump,Barack Obama,Hillary Clinton,barack obama,barack obama
64,none,politicians,Donald Trump,Barack Obama,Joe Biden,joe biden,joe biden
64,none,politicians,Donald Trump,Barack Obama,Richard Nixon,richard nixon,richard nixon
64,none,politicians,Donald Trump,Barack Obama,Ronald Reagan,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,Bernie Sanders,Abraham Lincoln,bernie sanders,abraham lincoln
64,none,politicians,Donald Trump,Bernie Sanders,Barack Obama,bernie sanders,barack obama
64,none,politicians,Donald Trump,Bernie Sanders,Elizabeth Warren,bernie sanders,bernie sanders
64,none,politicians,Donald Trump,Bernie Sanders,George W. Bush,george w. bush,george w. bush
64,none,politicians,Donald Trump,Bernie Sanders,Hillary Clinton,bernie sanders,bernie sanders
64,none,politicians,Donald Trump,Bernie Sanders,Joe Biden,bernie sanders,joe biden
64,none,politicians,Donald Trump,Bernie Sanders,Richard Nixon,richard nixon,richard nixon
64,none,politicians,Donald Trump,Bernie Sanders,Ronald Reagan,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,Elizabeth Warren,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Donald Trump,Elizabeth Warren,Barack Obama,barack obama,barack obama
64,none,politicians,Donald Trump,Elizabeth Warren,Bernie Sanders,bernie sanders,bernie sanders
64,none,politicians,Donald Trump,Elizabeth Warren,George W. Bush,george w. bush,elizabeth warren
64,none,politicians,Donald Trump,Elizabeth Warren,Hillary Clinton,hillary clinton,hillary clinton
64,none,politicians,Donald Trump,Elizabeth Warren,Joe Biden,joe biden,joe biden
64,none,politicians,Donald Trump,Elizabeth Warren,Richard Nixon,richard nixon,richard nixon
64,none,politicians,Donald Trump,Elizabeth Warren,Ronald Reagan,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,George W. Bush,Abraham Lincoln,george w. bush,abraham lincoln
64,none,politicians,Donald Trump,George W. Bush,Barack Obama,george w. bush,barack obama
64,none,politicians,Donald Trump,George W. Bush,Bernie Sanders,bernie sanders,george w. bush
64,none,politicians,Donald Trump,George W. Bush,Elizabeth Warren,elizabeth warren,george w. bush
64,none,politicians,Donald Trump,George W. Bush,Hillary Clinton,george w. bush,george w. bush
64,none,politicians,Donald Trump,George W. Bush,Joe Biden,george w. bush,joe biden
64,none,politicians,Donald Trump,George W. Bush,Richard Nixon,george w. bush,george w. bush
64,none,politicians,Donald Trump,George W. Bush,Ronald Reagan,george w. bush,george w. bush
64,none,politicians,Donald Trump,Hillary Clinton,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Donald Trump,Hillary Clinton,Barack Obama,barack obama,barack obama
64,none,politicians,Donald Trump,Hillary Clinton,Bernie Sanders,bernie sanders,bernie sanders
64,none,politicians,Donald Trump,Hillary Clinton,Elizabeth Warren,hillary clinton,hillary clinton
64,none,politicians,Donald Trump,Hillary Clinton,George W. Bush,george w. bush,george w. bush
64,none,politicians,Donald Trump,Hillary Clinton,Joe Biden,joe biden,joe biden
64,none,politicians,Donald Trump,Hillary Clinton,Richard Nixon,richard nixon,richard nixon
64,none,politicians,Donald Trump,Hillary Clinton,Ronald Reagan,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,Joe Biden,Abraham Lincoln,abraham lincoln,abraham lincoln
64,none,politicians,Donald Trump,Joe Biden,Barack Obama,barack obama,barack obama
64,none,politicians,Donald Trump,Joe Biden,Bernie Sanders,joe biden,joe biden
64,none,politicians,Donald Trump,Joe Biden,Elizabeth Warren,joe biden,joe biden
64,none,politicians,Donald Trump,Joe Biden,George W. Bush,george w. bush,george w. bush
64,none,politicians,Donald Trump,Joe Biden,Hillary Clinton,joe biden,joe biden
64,none,politicians,Donald Trump,Joe Biden,Richard Nixon,richard nixon,richard nixon
64,none,politicians,Donald Trump,Joe Biden,Ronald Reagan,ronald reagan,joe biden
64,none,politicians,Donald Trump,Richard Nixon,Abraham Lincoln,richard nixon,richard nixon
64,none,politicians,Donald Trump,Richard Nixon,Barack Obama,richard nixon,barack obama
64,none,politicians,Donald Trump,Richard Nixon,Bernie Sanders,bernie sanders,richard nixon
64,none,politicians,Donald Trump,Richard Nixon,Elizabeth Warren,richard nixon,richard nixon
64,none,politicians,Donald Trump,Richard Nixon,George W. Bush,richard nixon,george w. bush
64,none,politicians,Donald Trump,Richard Nixon,Hillary Clinton,richard nixon,richard nixon
64,none,politicians,Donald Trump,Richard Nixon,Joe Biden,richard nixon,richard nixon
64,none,politicians,Donald Trump,Richard Nixon,Ronald Reagan,richard nixon,richard nixon
64,none,politicians,Donald Trump,Ronald Reagan,Abraham Lincoln,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,Ronald Reagan,Barack Obama,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,Ronald Reagan,Bernie Sanders,bernie sanders,ronald reagan
64,none,politicians,Donald Trump,Ronald Reagan,Elizabeth Warren,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,Ronald Reagan,George W. Bush,george w. bush,george w. bush
64,none,politicians,Donald Trump,Ronald Reagan,Hillary Clinton,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,Ronald Reagan,Joe Biden,ronald reagan,ronald reagan
64,none,politicians,Donald Trump,Ronald Reagan,Richard Nixon,richard nixon,richard nixon
65,none,politicians,Richard Nixon,Abraham Lincoln,Barack Obama,abraham lincoln,barack obama
65,none,politicians,Richard Nixon,Abraham Lincoln,Bernie Sanders,abraham lincoln,abraham lincoln
65,none,politicians,Richard Nixon,Abraham Lincoln,Donald Trump,donald trump,donald trump
65,none,politicians,Richard Nixon,Abraham Lincoln,Elizabeth Warren,abraham lincoln,abraham lincoln
65,none,politicians,Richard Nixon,Abraham Lincoln,George W. Bush,abraham lincoln,abraham lincoln
65,none,politicians,Richard Nixon,Abraham Lincoln,Hillary Clinton,abraham lincoln,abraham lincoln
65,none,politicians,Richard Nixon,Abraham Lincoln,Joe Biden,abraham lincoln,abraham lincoln
65,none,politicians,Richard Nixon,Abraham Lincoln,Ronald Reagan,abraham lincoln,ronald reagan
65,none,politicians,Richard Nixon,Barack Obama,Abraham Lincoln,barack obama,abraham lincoln
65,none,politicians,Richard Nixon,Barack Obama,Bernie Sanders,barack obama,barack obama
65,none,politicians,Richard Nixon,Barack Obama,Donald Trump,barack obama,donald trump
65,none,politicians,Richard Nixon,Barack Obama,Elizabeth Warren,barack obama,barack obama
65,none,politicians,Richard Nixon,Barack Obama,George W. Bush,barack obama,barack obama
65,none,politicians,Richard Nixon,Barack Obama,Hillary Clinton,barack obama,barack obama
65,none,politicians,Richard Nixon,Barack Obama,Joe Biden,joe biden,barack obama
65,none,politicians,Richard Nixon,Barack Obama,Ronald Reagan,barack obama,barack obama
65,none,politicians,Richard Nixon,Bernie Sanders,Abraham Lincoln,abraham lincoln,abraham lincoln
65,none,politicians,Richard Nixon,Bernie Sanders,Barack Obama,barack obama,barack obama
65,none,politicians,Richard Nixon,Bernie Sanders,Donald Trump,donald trump,donald trump
65,none,politicians,Richard Nixon,Bernie Sanders,Elizabeth Warren,elizabeth warren,bernie sanders
65,none,politicians,Richard Nixon,Bernie Sanders,George W. Bush,george w. bush,bernie sanders
65,none,politicians,Richard Nixon,Bernie Sanders,Hillary Clinton,hillary clinton,hillary clinton
